href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,posititon
/bbs/Gossiping/M.1629207925.A.0C5.html,JayceYen, 志願高端仔,疫苗,    1.169.204.8 08/17 23:30 ,514,1,3,3,
/bbs/Gossiping/M.1629207925.A.0C5.html,higo777, 吃萊豬 打高端 國軍真韭菜,疫苗,     42.74.9.98 08/18 06:00 ,685,1,3,3,
/bbs/Gossiping/M.1629207644.A.F44.html,loveponpon, 高端仔快點啊 817 財經網?emmy快上啊,疫苗,  101.9.238.169 08/17 22:14 ,55,1,3,3,
/bbs/Gossiping/M.1629202664.A.80C.html,jerrychuang, 高端戰士站出來，捐出你的手臂阿,疫苗, 114.37.133.194 08/17 20:29 ,40,1,,,
/bbs/Gossiping/M.1629202664.A.80C.html,dino51, 高端仔不要射後不理ㄋㄟ,疫苗,    42.77.19.58 08/17 22:53 ,150,1,3,3,
/bbs/Gossiping/M.1629202664.A.80C.html,vincecarterx, 到底誰這麼蠢要打高端阿 7414比較快,疫苗, 219.70.206.238 08/18 00:07 ,173,1,3,1,
/bbs/Gossiping/M.1629185448.A.902.html,ruby00514, 滾去打高端了,疫苗, 223.137.31.122 08/17 16:05 ,61,1,,,
/bbs/Gossiping/M.1629185448.A.902.html,jfriendtw, 吃萊豬打高端，死好,疫苗, 27.242.102.255 08/17 17:03 ,84,1,3,1,
/bbs/Gossiping/M.1629168653.A.472.html,shenru, 高端仔去死,疫苗,   101.12.54.80 08/17 13:31 ,29,1,3,1,
/bbs/Gossiping/M.1629162505.A.2EC.html,geniusw, 聽那票狗雜碎去打高端 才是真正可悲韭菜,疫苗, 165.225.97.114 08/17 09:14 ,54,1,3,1,
/bbs/Gossiping/M.1629162505.A.2EC.html,charlie2010, 不打高端等著失智+不舉+不孕，笑死,疫苗,   42.73.204.84 08/17 09:49 ,208,1,3,2,
/bbs/Gossiping/M.1629162505.A.2EC.html,cool10528, 全力支持高端，但留給韭菜打,疫苗,223.137.225.126 08/17 10:20 ,260,1,3,3,
/bbs/Gossiping/M.1629162505.A.2EC.html,shitboy, 選高端丟垃圾桶，後面沒說完,疫苗,  42.72.137.203 08/17 11:00 ,305,1,1,2,
/bbs/Gossiping/M.1629156404.A.310.html,C00L, 當你az moderna第二劑的大缺口就擺在那邊國外疫苗又死不進 你他媽韭菜是要打洨國外疫苗? 看到az進個幾十萬劑就覺得自己打的到的是不是太好笑?,疫苗,   223.137.39.1 08/17 07:47 ,26,1,4,2,
/bbs/Gossiping/M.1629103072.A.25C.html,castjane, bnt匪代理疫苗 噁,疫苗,36.230.31.49 08/16 16:39 ,7,1,2,2,
/bbs/Gossiping/M.1629102366.A.9B7.html,jiemayday, 樓上sky大是反串嗎？先去日本交流協會前面舔人家腳趾看看人家會不會送呆丸輝瑞,疫苗,   42.72.120.12 08/16 17:30 ,328,1,5,3,
/bbs/Gossiping/M.1629102247.A.B19.html,dogkid, 只差沒有明說各位韭菜，高端可打你各位就要,疫苗,  203.67.210.77 08/16 16:28 ,32,1,3,3,
/bbs/Gossiping/M.1629101168.A.E45.html,daowaie, 侯友宜是在靠北三小 打高端啦,疫苗,  42.72.223.176 08/16 16:10 ,18,1,4,2,
/bbs/Gossiping/M.1629095157.A.5E6.html,rainkate, 柯韓粉不是科興都是爛,疫苗, 223.139.85.133 08/16 14:34 ,45,1,1,2,
/bbs/Gossiping/M.1629095157.A.5E6.html,lunenera, 跟高端一樣還沒過就已經生產了吧結果變成 一堆垃圾全民買單,疫苗, 220.136.205.25 08/16 15:53 ,112,1,1,1,
/bbs/Gossiping/M.1629087731.A.EDA.html,echochrome, 相信他一定打高端 不會當下賤畜生騙人,疫苗,   60.251.148.6 08/16 14:46 ,337,1,5,1,
/bbs/Gossiping/M.1629084204.A.B36.html,groundhog328, 覺青們！現在是你們為國奉獻的時候了，伸出手臂打高端吧！,疫苗,   1.200.18.222 08/16 12:41 ,56,1,,,
/bbs/Gossiping/M.1629075922.A.E11.html,indigostar, AZ特戰隊要不要先出來說明一下？,疫苗,    42.77.29.60 08/16 09:43 ,97,1,,,
/bbs/Gossiping/M.1629068960.A.C44.html,sggs, BNT說要打18歲學生啊，20-37歲去死,疫苗,  101.136.219.7 08/16 07:54 ,189,1,3,1,
/bbs/Gossiping/M.1629068960.A.C44.html,a3021214, 高官滾去打高端,疫苗,    39.8.131.32 08/16 10:58 ,401,1,3,3,
/bbs/Gossiping/M.1629068960.A.C44.html,po33, 幹你娘 第二類都不用忍 混打莫德納都他們的,疫苗,  36.227.10.116 08/16 12:48 ,446,1,3,2,
/bbs/Gossiping/M.1629058290.A.A79.html,pumacu, 高端低能，數據效力能不能先出再給國人打？,疫苗,118.161.176.112 08/16 06:23 ,19,1,1,1,
/bbs/Gossiping/M.1629034891.A.673.html,jorway666, 支持高端仔混打聯亞,疫苗,   101.137.8.61 08/16 00:08 ,191,1,3,3,
/bbs/Gossiping/M.1629034891.A.673.html,NeoLife, 聯亞沒做三期一樣去死了幹你娘,疫苗,165.225.110.215 08/16 08:53 ,233,1,1,1,
/bbs/Gossiping/M.1629012953.A.990.html,after1, 不會學高端嗎??直接給韭菜打啊,疫苗, 220.137.139.42 08/15 16:16 ,77,1,3,3,
/bbs/Gossiping/M.1628997592.A.08F.html,lazybr, 疫苗進來太多會沒人打垃圾高端,疫苗,  180.217.29.44 08/15 14:12 ,108,1,1,1,
/bbs/Gossiping/M.1628989576.A.580.html,hoaliy, 除了權貴以外，其他滾去打高端謝謝,疫苗, 101.136.161.12 08/15 09:07 ,1,1,3,3,
/bbs/Gossiping/M.1628988256.A.821.html,kcclasaki, 笑死 之前噴高端 現在？ 連屎都要爭 難怪被看雖小,疫苗,  180.217.69.11 08/15 08:50 ,12,1,5,3,
/bbs/Gossiping/M.1628988256.A.821.html,monar, 高端量產ing 韭菜稍安勿躁,疫苗,   1.34.233.213 08/15 09:40 ,69,1,3,3,
/bbs/Gossiping/M.1628987170.A.93F.html,awaken, 我蟑螂們絕對支持你們打高端,疫苗, 114.137.148.79 08/15 09:57 ,15,1,3,2,
/bbs/Gossiping/M.1628958787.A.608.html,marktak, 對 咱們俎國科興特好喝,疫苗, 36.230.202.123 08/15 00:38 ,12,1,,,
/bbs/Gossiping/M.1628956542.A.F16.html,pigofwind, 又是個打了AZ的高端仔,疫苗, 123.193.86.232 08/15 00:19 ,6,1,3,3,
/bbs/Gossiping/M.1628946673.A.EFE.html,rustic5566, 新北不把我政黑高端仔放在眼裡?,疫苗,  61.231.121.64 08/14 21:13 ,7,1,3,3,
/bbs/Gossiping/M.1628939997.A.0FF.html,GaussQQ, 我智商六十 我打高端,疫苗, 111.249.67.148 08/14 19:21 ,1,1,,,
/bbs/Gossiping/M.1628939002.A.6F1.html,soyghcg, 歐美疫苗早被戳破牛皮了從來就沒有防感染這回事 只有防重症笑科興的只有吱障覺青,疫苗,  111.255.9.224 08/14 20:31 ,120,1,3,1,
/bbs/Gossiping/M.1628922381.A.37F.html,NaouZ, bnt 神話破滅，還執意買這種拉機疫苗嗎？,疫苗,  36.228.57.168 08/14 14:27 ,5,1,1,1,
/bbs/Gossiping/M.1628922381.A.37F.html,hope951, AZ英國拿下口罩實測超他媽有用的,疫苗,  118.163.64.79 08/14 15:07 ,35,1,,,
/bbs/Gossiping/M.1628920346.A.381.html,kbten, 還有人韭菜當得很高興呢！呵呵高端韭菜仔，自己選擇自己承擔，加油吧,疫苗, 111.254.56.116 08/14 23:17 ,439,1,3,3,
/bbs/Gossiping/M.1628917414.A.D02.html,ptt80357, 反觀低端打高端,疫苗,   27.52.72.220 08/14 13:28 ,124,1,3,2,
/bbs/Gossiping/M.1628917414.A.D02.html,jimmich19, 反觀低端鬼島打高端,疫苗,220.142.211.213 08/14 13:30 ,127,1,2,2,
/bbs/Gossiping/M.1628917414.A.D02.html,cocabell, 幫高端省下三期經費跟股價高飛就是獎勵你各位賤民不要太不滿,疫苗,   1.200.251.17 08/14 14:52 ,227,1,3,1,
/bbs/Gossiping/M.1628904249.A.CD6.html,banana0111, 高端貨有夠多 國際疫苗都垃圾啦,疫苗,  36.239.112.97 08/14 10:14 ,117,1,1,1,
/bbs/Gossiping/M.1628846113.A.FE5.html,chouvincent, 打高端 智障,疫苗,    1.200.99.40 08/13 17:29 ,45,1,3,1,
/bbs/Gossiping/M.1628846113.A.FE5.html,jianjian222, 幹你呢 打你老母的高端,疫苗,    39.11.33.87 08/13 18:03 ,92,1,5,2,
/bbs/Gossiping/M.1628843753.A.94D.html,alamabarry, 一堆高端仔氣瘋,疫苗,   61.61.77.190 08/13 17:00 ,118,1,3,3,
/bbs/Gossiping/M.1628833855.A.8E8.html,AsahiDRY, 不要再提nvax 就是美國炒作的垃圾哪有高端強== 別再來蹭高端,疫苗,111.241.163.252 08/13 13:57 ,18,1,1,1,
/bbs/Gossiping/M.1628833855.A.8E8.html,laliga, 甲甲打一打也好，高端擊敗禍源甲,疫苗,118.169.150.143 08/13 13:59 ,24,1,3,3,
/bbs/Gossiping/M.1628824927.A.B52.html,jinsky, 4趴仔跟9.2好意思打AZ莫德納阿？那可是你們口中的乞丐疫苗欸,疫苗,    1.200.181.0 08/13 11:43 ,148,1,1,1,
/bbs/Gossiping/M.1628824927.A.B52.html,Plants, 用高端細心灌溉你各位低端韭菜 還不感恩?,疫苗, 60.248.179.113 08/13 15:29 ,275,1,3,2,
/bbs/Gossiping/M.1628787349.A.40F.html,visviva, 默德那最難買有下單，bnt代工廠比較多沒下也一堆智障相信政府的口號以為買菜喔?四處揶揄  不知道自己才是被認知的,疫苗, 112.104.21.227 08/13 01:22 ,2,1,3,1,
/bbs/Gossiping/M.1628779555.A.BDD.html,rustic5566, 蟑螂只會嘴 高端預約了沒 笑你不敢,疫苗,  61.231.121.64 08/12 23:57 ,123,1,3,2,
/bbs/Gossiping/M.1628779555.A.BDD.html,maikurakiyu, 高端蟑螂粉在跳腳了 嘻嘻,疫苗,111.240.117.242 08/13 08:04 ,172,1,3,2,
/bbs/Gossiping/M.1628768841.A.A3F.html,creart, 催高端是吧，噁心,疫苗,220.129.109.169 08/12 19:51 ,17,1,,,
/bbs/Gossiping/M.1628768841.A.A3F.html,sustainer123, 幹你娘 繼續給全民打高端,疫苗,223.136.209.182 08/12 20:04 ,32,1,5,2,
/bbs/Gossiping/M.1628763806.A.929.html,whiteadam, .高端狗爆,疫苗, 220.135.52.193 08/12 18:26 ,4,1,1,2,
/bbs/Gossiping/M.1628762810.A.ED6.html,Kapenza, 連署個屁啊，去預約去打啊?講這種別人小孩死不完的幹話，咱們也來連署把這群垃圾丟去填海好不好啊?都先打了AZ，身體很誠實嘛哈哈哈,疫苗, 133.242.50.127 08/12 19:47 ,61,1,3,1,
/bbs/Gossiping/M.1628755140.A.615.html,ttyyll03, 覺青快去打高端 這種可怕疫苗留給我,疫苗,    1.175.87.71 08/12 16:11 ,86,1,,,
/bbs/Gossiping/M.1628755140.A.615.html,kuojames2580, 高端就是賤,疫苗,   1.162.100.16 08/12 16:50 ,217,1,1,2,
/bbs/Gossiping/M.1628755140.A.615.html,huohuang0124, 這種有副作用的讓我來，蟑螂去打高端,疫苗,  223.140.26.22 08/12 17:28 ,303,1,3,2,
/bbs/Gossiping/M.1628755140.A.615.html,linkmusic, 第一劑az 的狗官混打太危險了快把莫德納讓出來,疫苗,  122.116.98.90 08/12 17:36 ,322,1,3,2,
/bbs/Gossiping/M.1628755140.A.615.html,spi0303, 高端就是垃圾，操你媽的,疫苗, 126.255.19.161 08/12 23:33 ,449,1,1,1,
/bbs/Gossiping/M.1628750897.A.DC3.html,yan1979, 幹 垃圾政府 高端EUA也是不小心過的嗎,疫苗,  49.216.17.123 08/12 15:12 ,163,1,4,1,
/bbs/Gossiping/M.1628749754.A.0BF.html,JSFS, 給這個智障政府玩到第六期都是高端了，沒卡?,疫苗,36.226.80.231 08/12 14:30 ,3,1,4,1,
/bbs/Gossiping/M.1628739278.A.559.html,jma306, 人民在急   狗官還能玩把戲富必泰標籤那批BNT  新加坡已經拿去用了,疫苗,  114.26.101.42 08/12 11:52 ,44,1,3,2,
/bbs/Gossiping/M.1628739278.A.559.html,newti, 正常公司都會去催貨啊 供應商不出也會有摧貨的mail 不然老闆早殺你頭 到現在還看不清楚就是為了護航高端的就繼續當低能兒吧,疫苗,   42.73.46.168 08/12 12:06 ,58,1,3,1,
/bbs/Gossiping/M.1628734237.A.B10.html,keny868, 莫怎麼可以這時候來解救那些高端仔,疫苗,  36.227.137.25 08/12 10:28 ,128,1,3,3,
/bbs/Gossiping/M.1628734237.A.B10.html,herikocat, 就說乖乖打高端啦 賤民,疫苗,  61.216.178.94 08/12 10:43 ,157,1,3,1,
/bbs/Gossiping/M.1628734237.A.B10.html,garcia, 65%韭菜醒了沒？高端好評預約中,疫苗,  36.234.217.82 08/12 11:06 ,208,1,3,3,
/bbs/Gossiping/M.1628734237.A.B10.html,onetear, 幹 我的莫德納又沒有著落,疫苗,  111.71.90.116 08/12 11:40 ,239,1,5,2,
/bbs/Gossiping/M.1628734237.A.B10.html,umum29, 讚讚讚 韭菜要打高端啦,疫苗,  67.188.233.67 08/12 12:14 ,276,1,3,3,
/bbs/Gossiping/M.1628733131.A.C5D.html,qqq87112, 垃圾不打高端啊,疫苗, 114.137.82.174 08/12 09:52 ,3,1,3,1,
/bbs/Gossiping/M.1628733131.A.C5D.html,mutsutakato, 高端仔在推銷高端了嗎?,疫苗,  114.43.103.65 08/12 10:02 ,21,1,3,3,
/bbs/Gossiping/M.1628732635.A.6B5.html,abobstar, 媽的，高端有按程序跑疫苗該有的流程嗎,疫苗,  60.249.227.34 08/12 10:03 ,142,1,5,2,
/bbs/Gossiping/M.1628732604.A.399.html,skygray2, 祝蟑螂打了高端得顏面神經失調症,疫苗,  61.216.55.178 08/12 09:54 ,46,1,3,2,
/bbs/Gossiping/M.1628727911.A.EE7.html,dogdudu, bnt爛透了，不信?去粉專看看5~6月說了什麼,疫苗,118.169.199.148 08/12 08:37 ,12,1,1,2,
/bbs/Gossiping/M.1628725285.A.84A.html,wind200625, 簡單來說美國也覺得高端是廢物,疫苗, 223.141.91.213 08/12 07:58 ,227,1,1,2,
/bbs/Gossiping/M.1628725285.A.84A.html,sharepart, 不要害高端跌停，蔡母豬不開薰,疫苗, 223.139.133.96 08/12 08:16 ,413,1,4,2,
/bbs/Gossiping/M.1628725285.A.84A.html,ADS1, 高端仔要哭了,疫苗,  111.71.84.136 08/12 08:16 ,418,1,3,3,
/bbs/Gossiping/M.1628725285.A.84A.html,yeng1217, 臭蟑螂捧高端又不打居心叵測,疫苗,    42.72.42.10 08/12 08:19 ,445,1,3,2,
/bbs/Gossiping/M.1628725285.A.84A.html,lword, 高端仔不要佔名額啊,疫苗,  101.12.19.128 08/12 08:28 ,487,1,3,3,
/bbs/Gossiping/M.1628725285.A.84A.html,lianhua, 寧願當乞丐也不要當高端韭菜,疫苗,  101.12.40.193 08/12 08:48 ,575,1,3,3,
/bbs/Gossiping/M.1628725285.A.84A.html,rustic5566, 感謝美國爸爸 蟑螂滾去打高端關你屁事,疫苗,  61.231.121.64 08/12 09:21 ,644,1,3,2,
/bbs/Gossiping/M.1628723129.A.6D9.html,freeclouds, 817不是很愛打高端 去當高端仔就好阿,疫苗,    1.200.30.75 08/12 07:51 ,111,1,3,3,
/bbs/Gossiping/M.1628723129.A.6D9.html,kanhyuu, 幹你娘現在台灣是吃萊豬高價買舊軍備的狀態，打莫德納那邊對不起美國爸爸？,疫苗, 114.46.178.143 08/12 10:41 ,181,1,5,2,
/bbs/Gossiping/M.1628720297.A.5A6.html,joeduck, 當乞丐不香嗎，一堆高端仔,疫苗,  111.71.77.184 08/12 07:03 ,81,1,3,3,
/bbs/Gossiping/M.1628720297.A.5A6.html,yao03911, 如果是真的你看看高端會有人要打嗎，817覺青把手臂留給高端,疫苗, 36.230.206.89 08/12 07:04 ,85,1,,,
/bbs/Gossiping/M.1628720297.A.5A6.html,forfan, 靠背，你說了下週誰要去打高端啊，2%仔都收了,疫苗,   1.200.0.119 08/12 07:16 ,119,1,3,3,
/bbs/Gossiping/M.1628720297.A.5A6.html,finalmoon, 沒高端仔的事,疫苗,223.136.245.119 08/12 08:09 ,301,1,3,3,
/bbs/Gossiping/M.1628720297.A.5A6.html,LiaoCJ, 蟑螂記得把手臂留給偉大高端不要跟我們搶,疫苗,  42.72.123.212 08/12 09:13 ,405,1,3,2,
/bbs/Gossiping/M.1628720297.A.5A6.html,may88011, 那麻煩高端仔有志氣一點，不要打非高端的疫苗ok?才18萬人耶，好丟臉喔,疫苗,  49.217.68.118 08/12 12:10 ,439,1,,,
/bbs/Gossiping/M.1628717756.A.F34.html,brucefang, 這咖科興韭菜特地發文說世界都黑AZ,疫苗,118.161.244.109 08/12 05:59 ,20,1,3,3,
/bbs/Gossiping/M.1628704407.A.6D2.html,luckyalbert, 血栓應該是七-十日會發生，但不清楚是否身體某些因素會提前（譬如hyperlipidemia，就算解剖了也不一定能知道到底是如何造成，這案最後還是會被歸類在ADR裡面僅從他描述他岳母的背痛到脖子僵硬這塊，太過武斷抱歉我沒有打算按推，我只打算給箭頭如果樓主想這樣問的話，那麼高端就更垃圾了，他目前連你上面提的完全都沒有資料可佐證AZ跟莫德納還有BNT就算是你各位愛在那邊叫的科興也是有佐證的,疫苗,    49.216.4.51 08/12 04:30 ,19,1,1,1,
/bbs/Gossiping/M.1628697209.A.5DF.html,aggressorX, 反觀高端仔 賠錢貨哈哈哈哈,疫苗,    36.231.1.84 08/11 23:55 ,8,1,3,3,
/bbs/Gossiping/M.1628697209.A.5DF.html,rustic5566, 蟑螂不是高端我可是不打的,疫苗, 61.231.127.201 08/12 00:08 ,29,1,3,2,
/bbs/Gossiping/M.1628690616.A.CC6.html,s75830, 韭菜只能高端聯亞，進口詠春疫苗也不給你,疫苗, 116.89.141.244 08/11 22:17 ,27,1,3,3,
/bbs/Gossiping/M.1628690616.A.CC6.html,Chawol, 高端沒有混打資料 、應該一直國慘下去,疫苗,   114.43.77.94 08/12 01:54 ,82,1,1,2,
/bbs/Gossiping/M.1628684593.A.C86.html,rustic5566, 蟑螂還不跟上 全家都去打高端,疫苗, 61.231.127.201 08/11 20:38 ,19,1,3,2,
/bbs/Gossiping/M.1628683752.A.840.html,colorclover, 所以就只想要知道高端保護力 就有人一直扯到總統身上 真打了還懷疑先前是不是打了別的 不打又說連總統都不敢打 拿這件事操作的人真是垃圾支持拿出保護力證據,疫苗, 114.136.17.188 08/12 03:22 ,149,1,3,1,
/bbs/Gossiping/M.1628682259.A.C33.html,babyMclaren, 嚼青不挺高端？,疫苗, 114.37.182.166 08/11 19:57 ,52,1,,,
/bbs/Gossiping/M.1628682259.A.C33.html,chiahuiele, 還有18萬個智障們選擇高端,疫苗, 118.160.11.246 08/11 20:47 ,184,1,3,1,
/bbs/Gossiping/M.1628682259.A.C33.html,sunhear, 在板上護航高端但不敢單選高端的蟑螂，,疫苗,   27.246.65.71 08/11 21:11 ,224,1,3,2,
/bbs/Gossiping/M.1628682259.A.C33.html,Aquatics, 台派賤畜就是這樣，當兵閃， 高端也閃,疫苗, 122.116.126.40 08/11 21:31 ,259,1,3,1,
/bbs/Gossiping/M.1628682259.A.C33.html,Mcnair, 到底智商要多低才會想打高端?,疫苗,  114.41.82.105 08/11 21:34 ,266,1,3,3,
/bbs/Gossiping/M.1628682259.A.C33.html,pattybear, 打高端以後就是認證的1%低智商,疫苗, 223.136.120.29 08/11 21:39 ,273,1,3,2,
/bbs/Gossiping/M.1628682259.A.C33.html,bident, 覺青還不出來打高端嗎？,疫苗, 111.82.136.240 08/11 22:31 ,339,1,,,
/bbs/Gossiping/M.1628682259.A.C33.html,enjoyfafa, 之前不是說有百萬高端仔= =???,疫苗,  219.70.135.44 08/11 22:37 ,345,1,3,3,
/bbs/Gossiping/M.1628682259.A.C33.html,azytjr, 817垃圾還不滾出來打高端,疫苗,101.136.197.136 08/12 01:35 ,409,1,3,1,
/bbs/Gossiping/M.1628681815.A.CFC.html,WalkinCloud, 整天都高端，真的智障,疫苗,  111.71.215.92 08/11 19:48 ,14,1,5,1,
/bbs/Gossiping/M.1628680528.A.586.html,koreawargod, ＝＝＝＝哈哈哈哈高端仔＝＝＝＝,疫苗,103.226.215.141 08/11 19:28 ,49,1,3,3,
/bbs/Gossiping/M.1628675471.A.E65.html,WFSGT, 那你拿高端去換AZ阿幹 誰想打你高端,疫苗, 36.224.178.110 08/11 23:39 ,136,1,5,2,
/bbs/Gossiping/M.1628659201.A.71D.html,qwe870501, 說高端是垃圾的都不要打！ 大家搶著打z,疫苗,  27.53.121.215 08/11 15:21 ,284,1,1,1,
/bbs/Gossiping/M.1628659201.A.71D.html,ko1, 覺青要支持阿 這樣瞧不起高端怎麼可以,疫苗,112.105.245.181 08/11 22:44 ,405,1,,,
/bbs/Gossiping/M.1628659201.A.71D.html,withthewind, 把高端送給日本，韭菜就沒得打啦,疫苗,111.241.225.138 08/12 00:12 ,413,1,3,3,
/bbs/Gossiping/M.1628650583.A.599.html,matlab1106, 打高端上班去吧 韭菜們,疫苗,  36.239.37.166 08/11 10:57 ,8,1,3,3,
/bbs/Gossiping/M.1628650583.A.599.html,wahahajohn, 還有學生 韭菜認命打高端吧,疫苗,  42.73.232.135 08/11 11:02 ,34,1,3,3,
/bbs/Gossiping/M.1628650583.A.599.html,bluezoo, 讓各位韭菜沒打高端就出不了門,疫苗,  42.73.136.165 08/11 11:17 ,55,1,3,3,
/bbs/Gossiping/M.1628636822.A.BA5.html,tabo7522, 不用出國的低端人口可以打高端,疫苗,   1.160.12.140 08/11 08:42 ,107,1,3,2,
/bbs/Gossiping/M.1628636822.A.BA5.html,voyhanxu, 抱歉，任何疫苗在高端面前都是坨屎高端抗中保台護力是120%，一堆文盲呵,疫苗, 111.83.146.229 08/11 09:12 ,131,1,1,2,
/bbs/Gossiping/M.1628618600.A.B0B.html,logitech2004, 該放生了，無腦挺高端本來就蠢,疫苗,  58.114.178.23 08/11 02:47 ,44,1,3,2,
/bbs/Gossiping/M.1628608528.A.41D.html,s75830, 臭韭菜嘴什麼 高端給你就乖乖獻出手臂,疫苗, 116.89.141.244 08/10 23:18 ,15,1,3,3,
/bbs/Gossiping/M.1628589819.A.147.html,leeyeah, 幹你娘不是說夠了不用買 高端門神,疫苗,  49.216.135.12 08/10 19:50 ,150,1,4,2,
/bbs/Gossiping/M.1628588985.A.086.html,lou, 軍公教打高端，韭菜打莫德納…現實世界有可能發生嗎？摸摸你的LP說說看,疫苗,220.143.146.103 08/10 19:33 ,58,1,3,3,
/bbs/Gossiping/M.1628588391.A.DA5.html,toraku88, 韭菜就該打高端,疫苗,  122.121.51.15 08/10 17:43 ,3,1,3,3,
/bbs/Gossiping/M.1628587658.A.DEF.html,jimmykuo123, 那些狗官都已經搶打了ㄏㄏ韭菜打高端,疫苗, 114.25.242.118 08/10 17:31 ,48,1,3,2,
/bbs/Gossiping/M.1628587658.A.DEF.html,XXXXSOW, 報這些有殺小用 還不是都要打高端 幹你娘陳時中絕子絕孫,疫苗,   1.200.70.105 08/10 17:43 ,143,1,4,1,
/bbs/Gossiping/M.1628587658.A.DEF.html,pavaro, 幹你娘那你餵我高端幹嘛,疫苗, 123.193.91.246 08/10 17:44 ,146,1,4,2,
/bbs/Gossiping/M.1628587658.A.DEF.html,ARTORIA, 莫德納都被狗官搶去打了,疫苗,  36.238.62.186 08/10 18:22 ,271,1,3,2,
/bbs/Gossiping/M.1628587658.A.DEF.html,fucKMT5566, 蟑螂都打高端 誰打你BNT 嘻嘻廢物人渣賤畜蟑螂乖乖打高端XD,疫苗, 118.233.84.178 08/10 18:38 ,295,1,3,1,
/bbs/Gossiping/M.1628587658.A.DEF.html,chloeslover, 高端連保護力都不敢講 高端仔還有臉,疫苗, 180.177.25.205 08/10 19:03 ,330,1,3,3,
/bbs/Gossiping/M.1628587658.A.DEF.html,mido, 垃圾疫苗才會下滑 打高端 步入高端,疫苗, 218.35.178.242 08/10 19:27 ,368,1,1,1,
/bbs/Gossiping/M.1628587658.A.DEF.html,omolando, 打高端 當低端,疫苗,   114.40.36.37 08/10 21:45 ,456,1,3,2,
/bbs/Gossiping/M.1628587658.A.DEF.html,fffogpug, 聯亞呢？上面失智喪屍吠一下吧,疫苗,   114.24.65.28 08/11 02:12 ,481,1,3,2,
/bbs/Gossiping/M.1628584618.A.7B3.html,vespar, 不如打流感疫苗就好 高端拉機,疫苗,  101.10.88.126 08/10 17:06 ,55,1,1,1,
/bbs/Gossiping/M.1628583302.A.E3C.html,wulaw5566, 這比高端還爛...,疫苗,  220.130.23.91 08/10 16:55 ,184,1,1,2,
/bbs/Gossiping/M.1628583302.A.E3C.html,icetea1012, 不是嗎 高端仔看到免疫橋接就早洩,疫苗,  27.246.32.226 08/10 17:05 ,216,1,3,3,
/bbs/Gossiping/M.1628583302.A.E3C.html,bangjia, 人家都老老實實做三期，就垃圾高端…垃圾,疫苗,  42.72.212.215 08/10 17:25 ,306,1,1,1,
/bbs/Gossiping/M.1628583302.A.E3C.html,ahlolha, 反觀拿台灣人當免費素材的廢物高端,疫苗,  180.217.11.74 08/10 17:26 ,315,1,1,2,
/bbs/Gossiping/M.1628583302.A.E3C.html,SodaMan, 護航高端邏輯糞到我笑出來，是高端股東?,疫苗,  61.219.57.237 08/10 18:11 ,423,1,5,2,
/bbs/Gossiping/M.1628583302.A.E3C.html,kc, 我覺得挺高端就是去打高端，不要打國外爛貨,疫苗,   106.1.117.56 08/10 21:12 ,496,1,1,2,
/bbs/Gossiping/M.1628583302.A.E3C.html,js52666, 廢 牛步 看看咱高端真牛B,疫苗, 125.230.207.99 08/10 22:36 ,506,1,5,2,
/bbs/Gossiping/M.1628583195.A.5B9.html,bkm1, 百萬高端仔：幹! 你們在陰我是不是???,疫苗,   101.9.160.16 08/10 16:27 ,126,1,3,3,
/bbs/Gossiping/M.1628583195.A.5B9.html,evan000000, 來看高端仔嘴失智列車,疫苗,  27.242.36.176 08/10 16:40 ,162,1,3,2,
/bbs/Gossiping/M.1628581493.A.3E2.html,sulichun, 備註高端為垃圾疫苗 連寵物也不應施打,疫苗,   1.169.28.171 08/10 15:47 ,6,1,1,1,
/bbs/Gossiping/M.1628572490.A.1D1.html,godofdeath, 到底是總統還是高端代言人 垃圾政客,疫苗,  114.37.149.14 08/10 13:21 ,78,1,4,1,
/bbs/Gossiping/M.1628571373.A.B82.html,chinagay, 幹 外國人可以打 韭菜只能打高端,疫苗, 220.141.12.234 08/10 13:18 ,14,1,3,3,
/bbs/Gossiping/M.1628570918.A.E49.html,krara, 高端仔，co粉，準備好你們的手臂囉~,疫苗,  36.234.57.159 08/10 12:55 ,76,1,3,3,
/bbs/Gossiping/M.1628570918.A.E49.html,crazeangel, 買高端就提前 買其它就機機歪歪 操,疫苗,   1.34.205.247 08/10 13:07 ,223,1,4,2,
/bbs/Gossiping/M.1628570918.A.E49.html,goodhpp, 以後不要嘴中國科興 我們政府更爛,疫苗, 223.137.160.95 08/10 13:08 ,236,1,4,2,
/bbs/Gossiping/M.1628570918.A.E49.html,jerrychiu, 夭壽陳時鐘疫苗不是夠了嗎？都高端啊幹,疫苗,  114.46.215.36 08/10 13:09 ,243,1,4,2,
/bbs/Gossiping/M.1628570918.A.E49.html,MarsLurker, 高端仔趕快出來護航，舉起你的手臂,疫苗,  60.250.239.46 08/10 13:44 ,483,1,3,3,
/bbs/Gossiping/M.1628570918.A.E49.html,chiahuiele, 糙 你們這些垃圾官員先打兩劑高端啊,疫苗,  223.140.39.17 08/10 14:49 ,705,1,3,1,
/bbs/Gossiping/M.1628570918.A.E49.html,ilovebooks91, 長期擋疫苗就是為了這一刻，台灣韭菜高端打起來,疫苗,  123.252.30.94 08/10 14:53 ,710,1,3,3,
