index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
9406,/bbs/Gossiping/M.1628154873.A.67F.html,jasonshi,呃...高端廢，但這個能怪高端頭上?,疫苗,118.163.134.243 08/05 17:26 ,121,1,1,2,高端廢
9407,/bbs/Gossiping/M.1628154873.A.67F.html,speady,蟑螂快來救高端啊,疫苗,     42.72.8.13 08/05 17:41 ,224,1,3,2,蟑螂
9408,/bbs/Gossiping/M.1628154873.A.67F.html,opnash,垃圾媒體開始黑高端了嗎,疫苗, 114.40.171.143 08/05 17:51 ,266,1,5,1,垃圾媒體
9409,/bbs/Gossiping/M.1628154873.A.67F.html,loveapple33,覺青沒在怕的啦，覺青非高端不打,疫苗, 111.251.55.228 08/05 20:05 ,635,1,0,0,
9410,/bbs/Gossiping/M.1628154873.A.67F.html,jeff23031,天吶，打高端會得糖尿病喔，這什麼爛政府,疫苗,114.136.175.167 08/05 21:56 ,734,1,4,2,爛政府
9411,/bbs/Gossiping/M.1628153852.A.D33.html,bire,買BNT當然不會有復必泰的標籤壓這腦子真殘,疫苗,111.250.125.148 08/05 17:18 ,118,1,5,2,這腦子真殘
9412,/bbs/Gossiping/M.1628153852.A.D33.html,withthewind,她智障喔?去捷克打的BNT，歐洲~歐洲,疫苗,  36.228.117.29 08/05 19:50 ,301,1,5,1,智障
9413,/bbs/Gossiping/M.1628153304.A.E35.html,sellgd,一直反BNT的畜生你是沒看見沒本事買又卡別人卡到迫放進來又攬功,疫苗,  203.222.14.70 08/06 05:12 ,68,1,3,2,反BNT的畜生
9414,/bbs/Gossiping/M.1628151530.A.934.html,mxr,韭菜要被主子強迫打高端,疫苗, 114.137.77.234 08/05 16:22 ,15,1,3,3,韭菜
9415,/bbs/Gossiping/M.1628148990.A.49B.html,highyes,翻譯：你各位低端只能打高端,疫苗, 123.194.160.34 08/05 15:37 ,5,1,3,2,"低端,打高端"
9416,/bbs/Gossiping/M.1628148990.A.49B.html,AKAHOSHI,操你媽叫自由時報員工全都打高端,疫苗,   49.216.65.41 08/05 15:44 ,35,1,3,1,"操你媽,自由時報員工,打高端"
9417,/bbs/Gossiping/M.1628148359.A.E71.html,DudeFromMars,因為垃圾政府要把高端留給青壯年,疫苗, 223.137.92.138 08/05 16:44 ,45,1,4,1,垃圾政府
9418,/bbs/Gossiping/M.1628145749.A.512.html,ndb21139,0，操有可能進來的bnt要給12-18和混打，不爽打高端啦,疫苗,  112.78.73.118 08/05 15:01 ,207,1,4,2,"操,不爽打高端"
9419,/bbs/Gossiping/M.1628144760.A.362.html,blue999,年輕韭菜連AZ都打不到了還嫌國慘,疫苗,   1.171.29.169 08/05 14:29 ,52,1,1,2,國慘
9420,/bbs/Gossiping/M.1628144254.A.3FE.html,rexlin,你們家的聖騎士一直吹高端結果勒?,疫苗,  114.24.101.80 08/05 14:19 ,45,1,3,3,聖騎士
9421,/bbs/Gossiping/M.1628144254.A.3FE.html,newtoomy,是不笨啦，不過就是把人民推去送死而已所以你管碧鈴是要打高端了沒？垃圾利偉,疫苗,  163.16.237.23 08/05 15:52 ,337,1,4,1,"把人民推去送死,垃圾利偉"
9422,/bbs/Gossiping/M.1628138983.A.566.html,s505015,啊其實高端裡面也有啊其實都算有那篇paper裡面有幾個中研院的然後給垃圾薪水還要人家研發喔,疫苗,  111.71.25.135 08/05 12:55 ,11,1,5,1,垃圾薪水
9423,/bbs/Gossiping/M.1628138489.A.C8E.html,sam812,血清轉換率都寫在那了還在沒用無腦其實不信高端國產就不信無腦的聽不進去不要打就好了沒人逼你或你家人打有病,疫苗, 180.217.241.42 08/05 12:56 ,12,1,5,2,無腦
9424,/bbs/Gossiping/M.1628134905.A.1D5.html,bcmaple,除了垃圾高端進口的都缺貨不提沒事啊,疫苗,  59.120.83.224 08/05 11:48 ,17,1,1,1,垃圾高端
9425,/bbs/Gossiping/M.1628134123.A.9AD.html,aglet,第二類打莫德納社畜只有莫得哪,疫苗,223.136.158.223 08/05 11:31 ,29,1,3,2,社畜
9426,/bbs/Gossiping/M.1628134123.A.9AD.html,dahlia7357,所以不打高端會死嗎?笑死人我看是牙醫急診啦操,疫苗,118.160.131.105 08/05 12:28 ,268,1,5,2,操
9427,/bbs/Gossiping/M.1628134123.A.9AD.html,stvc,民盡擋全抓來一人兩針高端啦垃圾,疫苗,  36.226.221.31 08/05 12:40 ,287,1,4,1,"民盡擋,垃圾"
9428,/bbs/Gossiping/M.1628134123.A.9AD.html,andohisade,幹打高端阿垃圾,疫苗,  49.216.139.58 08/05 12:44 ,290,1,5,1,"幹,垃圾"
9429,/bbs/Gossiping/M.1628128985.A.60F.html,MoonByulE,強迫打高端，噁心政府,疫苗,111.250.252.174 08/05 10:03 ,1,1,4,3,噁心政府
9430,/bbs/Gossiping/M.1628128022.A.156.html,earnestily,我七年級的，放棄希望了只能當高端仔,疫苗,   1.162.63.104 08/05 12:49 ,55,1,3,3,高端仔
9431,/bbs/Gossiping/M.1628127268.A.8DF.html,chenlimath,樓上蟑螂搶一樓護航高端疫苗,疫苗,  101.136.2.142 08/05 09:35 ,1,1,3,2,蟑螂
9432,/bbs/Gossiping/M.1628123904.A.36F.html,qqq87112,蟑螂拖聯亞聯亞,疫苗,   42.75.189.69 08/05 09:00 ,19,1,3,2,蟑螂
9433,/bbs/Gossiping/M.1628114366.A.EC4.html,alexsilva,真的一堆智障還有臉護航把這兩年的X倍券+紓困金拿來加價搶疫苗會買不到？去年還嫌不想買太多AZ莫德納輝瑞自己主動放棄是在哭喔,疫苗,  36.230.12.185 08/05 06:11 ,55,1,3,1,一堆智障
9434,/bbs/Gossiping/M.1628114366.A.EC4.html,haydou,幹你娘去年我們還在大陸只能被迫打他現在咧？我是打死不打高端啦,疫苗, 114.34.135.186 08/05 07:22 ,221,1,5,2,幹你娘
9435,/bbs/Gossiping/M.1628114366.A.EC4.html,stvc,卡BNT卡成那樣，幹你高端就護航垃圾民盡擋,疫苗,  36.226.221.31 08/05 07:56 ,279,1,4,1,"幹,垃圾民盡擋"
9436,/bbs/Gossiping/M.1628114366.A.EC4.html,kelon,最好的bnt一直拖操,疫苗, 180.217.31.144 08/05 07:56 ,280,1,4,2,"bnt一直拖,操"
9437,/bbs/Gossiping/M.1628114366.A.EC4.html,spi0303,蟑螂好可憐被洗腦成高端實驗品，反正我先打bnt了,疫苗,  126.161.10.33 08/05 09:44 ,493,1,3,2,蟑螂
9438,/bbs/Gossiping/M.1628114366.A.EC4.html,lobinxxx,官員們要打的夠了，韭菜的高端還不夠，懂？,疫苗,223.139.208.227 08/05 11:31 ,576,1,3,3,韭菜
9439,/bbs/Gossiping/M.1628098069.A.050.html,a0000959,韭菜就是乖乖打高端啦要講幾次,疫苗,     1.34.236.2 08/05 01:43 ,15,1,3,3,韭菜
9440,/bbs/Gossiping/M.1628092687.A.64C.html,bomnker,打高端開垃圾俊拿Hㄒㄈ台灣價值滿滿,疫苗,   61.64.27.117 08/05 00:56 ,31,1,5,1,垃圾俊
9441,/bbs/Gossiping/M.1628090170.A.A01.html,laba5566,東南亞糞島上班族乖乖打高端ㄌ,疫苗,   73.197.58.64 08/04 23:29 ,58,1,2,2,糞島
9442,/bbs/Gossiping/M.1628088998.A.529.html,Calderon,韭菜不用懂，支持度6成5就是高端不用選,疫苗,223.136.251.176 08/04 23:04 ,10,1,3,3,韭菜
9443,/bbs/Gossiping/M.1628088998.A.529.html,qilar,懂啊就是你是高端仔,疫苗,1.200.3.54 08/04 23:12 ,40,1,3,3,高端仔
9444,/bbs/Gossiping/M.1628088998.A.529.html,ming0250,真的很賭爛解壓縮的都去死吧尤其是第二類的操高端沒人打解壓縮的一人補一劑啦幹,疫苗,59.115.44.229 08/04 23:41 ,152,1,3,1,"去死,第二類,操,幹"
9445,/bbs/Gossiping/M.1628088998.A.529.html,Ryan1387,當你票投下去，就是韭菜的形狀了不打高端，誰打高端?,疫苗, 220.132.86.173 08/05 00:12 ,222,1,3,3,韭菜
9446,/bbs/Gossiping/M.1628088998.A.529.html,t77741122,寧死不從高端啦就一起染疫啊看最後誰倒7、8年級生就該死,疫苗,    39.12.8.217 08/05 02:09 ,467,1,3,1,"7、8年級,該死"
9447,/bbs/Gossiping/M.1628085734.A.D8E.html,summerholic,蟑螂打高端了嗎,疫苗, 111.249.145.49 08/04 22:32 ,18,1,3,2,蟑螂
9448,/bbs/Gossiping/M.1628085734.A.D8E.html,okumori,結果蟑螂發完文發現自己也不敢打高端,疫苗,111.251.159.219 08/04 22:46 ,22,1,3,2,蟑螂
9449,/bbs/Gossiping/M.1628085708.A.8D6.html,Trochilus,垃圾到爆，這位議員乖乖打高端嗎,疫苗, 36.230.146.251 08/04 22:18 ,59,1,5,1,垃圾
9450,/bbs/Gossiping/M.1628085708.A.8D6.html,kenndy,817韭菜乖乖吃萊豬打高端吧～,疫苗,  39.13.197.106 08/05 06:03 ,254,1,3,3,"韭菜,打高端"
9451,/bbs/Gossiping/M.1628085263.A.AD6.html,utuyuy,會議紀錄—沒有高端審查委員名單—沒有三期試驗—沒做欸幹台灣人是不是奴到跟賤民ㄧ樣賤了啊,疫苗,223.136.150.153 08/04 22:03 ,44,1,2,1,"幹,台灣人,奴,賤民"
9452,/bbs/Gossiping/M.1628084765.A.DDE.html,abadjoke,"蟑螂們都是能打莫德納的""其他""嗎？護航高端真的是非常努力欸",疫苗,   106.154.3.55 08/04 22:11 ,96,1,3,2,蟑螂
9453,/bbs/Gossiping/M.1628084765.A.DDE.html,james5566,久了好不容易當官了當然要吃好吃滿耍弄百姓自己選擇的政府自己承擔韭菜們不要太不滿有面癱高端就要知足,疫苗,   111.241.2.57 08/04 22:34 ,137,1,3,3,韭菜
9454,/bbs/Gossiping/M.1628084765.A.DDE.html,bigmango,我有個廢物同事一直說高端上看2000,疫苗,    39.8.166.11 08/04 22:37 ,146,1,5,2,廢物同事
9455,/bbs/Gossiping/M.1628084765.A.DDE.html,Barcoz,蟑螂全家打高端啦,疫苗,  111.83.71.105 08/04 23:05 ,181,1,3,2,"蟑螂,打高端"
9456,/bbs/Gossiping/M.1628084765.A.DDE.html,oidkk,蟑螂去打高端阿,疫苗, 111.251.127.65 08/04 23:19 ,197,1,3,2,"蟑螂,打高端"
9457,/bbs/Gossiping/M.1628084765.A.DDE.html,a00OO00,蟑螂表示..我就要打高端！,疫苗,   138.75.28.57 08/05 07:06 ,344,1,3,2,蟑螂
9458,/bbs/Gossiping/M.1628083597.A.2A1.html,lanink,噓樓上蟑螂在啦幹去打高端啦,疫苗,  106.1.229.134 08/04 23:01 ,11,1,3,2,蟑螂
9459,/bbs/Gossiping/M.1628082742.A.7D8.html,keny868,垃圾政府應該拒絕啊它來了誰要打高端,疫苗, 111.243.23.217 08/04 21:34 ,107,1,4,1,垃圾政府
9460,/bbs/Gossiping/M.1628082742.A.7D8.html,rustic5566,蟑螂滾去打高端你全家都打高端,疫苗, 61.231.100.194 08/04 21:41 ,131,1,3,2,"蟑螂,打高端"
9461,/bbs/Gossiping/M.1628082742.A.7D8.html,mb,別再AZ了…爛,疫苗,111.241.122.124 08/04 22:21 ,243,1,1,2,"AZ,爛"
9462,/bbs/Gossiping/M.1628082742.A.7D8.html,powerworld21,垃圾中：這小縫隙我們要打高端你要捐就快晚了我也不要了,疫苗,   180.217.5.87 08/04 23:12 ,342,1,4,1,垃圾中
9463,/bbs/Gossiping/M.1628081523.A.8C2.html,coollfd,廢物高端可以嗎？,疫苗,223.136.232.114 08/04 20:54 ,6,1,1,2,廢物高端
9464,/bbs/Gossiping/M.1628076258.A.A8C.html,usercode,幹你娘買高端,疫苗,    61.227.9.98 08/04 21:33 ,109,1,4,2,"幹你娘,買高端"
9465,/bbs/Gossiping/M.1628076258.A.A8C.html,skygray2,登記爽的嗎？我上次也登記AZ啊幹一直想衝高端登記量耶，草擬馬的,疫苗, 203.204.248.23 08/04 21:58 ,118,1,4,2,"登記爽的嗎,幹,草擬馬的"
9466,/bbs/Gossiping/M.1628076258.A.A8C.html,KKB,幹你娘高端聯亞也算1000萬,疫苗,   1.169.229.63 08/04 23:34 ,129,1,1,2,"幹你娘,高端,聯亞"
9467,/bbs/Gossiping/M.1628075409.A.FB9.html,ohsong,蠢柯副作用明明高端小莫德納大,疫苗,  110.26.131.31 08/04 19:12 ,17,1,4,2,蠢柯
9468,/bbs/Gossiping/M.1628075409.A.FB9.html,zerowuxx,噁心蟑螂你們最好都打高端,疫苗, 114.136.85.158 08/04 20:15 ,362,1,3,2,蟑螂
9469,/bbs/Gossiping/M.1628075409.A.FB9.html,chaohsiung,高端仔崩潰中,疫苗, 100.15.113.254 08/04 20:21 ,402,1,3,3,高端仔
9470,/bbs/Gossiping/M.1628075409.A.FB9.html,ww87379,不是吧，怎?這?多人無腦挺高端，現在是信仰凌駕於科學數據就對了？,疫苗, 114.136.140.74 08/04 20:33 ,442,1,3,2,無腦挺高端
9471,/bbs/Gossiping/M.1628075409.A.FB9.html,kluele585,高端就是沒國際認證打了其他國家不讓你入境怎麼辦這嗎簡單的問題蟑螂也分不清處嗎==,疫苗,223.139.225.203 08/04 20:34 ,448,1,3,2,蟑螂
9472,/bbs/Gossiping/M.1628075409.A.FB9.html,cl520756,817智障，高端打下去,疫苗,     39.8.71.11 08/04 20:46 ,491,1,3,1,817智障
9473,/bbs/Gossiping/M.1628075409.A.FB9.html,kangchan,希望噓的能狗打好打滿高端靠你們了～,疫苗, 218.187.97.200 08/04 20:48 ,499,1,0,0,
9474,/bbs/Gossiping/M.1628075409.A.FB9.html,bident,好多蟑螂滿出來了記得去打高端,疫苗,  61.223.47.243 08/04 21:05 ,539,1,3,2,蟑螂
9475,/bbs/Gossiping/M.1628075409.A.FB9.html,reinli,蟑螂不快登記打高端談何支持主子？,疫苗,  49.216.18.228 08/04 21:07 ,547,1,3,2,蟑螂
9476,/bbs/Gossiping/M.1628075409.A.FB9.html,Bapt,高端事件整個過程真的十分噁心。20222024走著瞧。,疫苗,   42.72.71.111 08/04 21:17 ,564,1,4,3,"高端事件,噁心,走著瞧"
9477,/bbs/Gossiping/M.1628075409.A.FB9.html,brady3213456,蟑螂記得打高端喔,疫苗,  219.68.190.12 08/04 21:38 ,623,1,3,2,蟑螂
9478,/bbs/Gossiping/M.1628075409.A.FB9.html,afrazhao,完全講出事實，乾！為什麼台灣會沒疫苗？現在已經靠當乞丐拿了那麼多疫苗，結果還是要逼我們打高端，真的垃圾去死,疫苗,   27.147.6.145 08/05 00:11 ,857,1,4,1,"乞丐,垃圾,去死"
9479,/bbs/Gossiping/M.1628075409.A.FB9.html,George728,官員過高端，結果通通跑去打AZ跟莫德納。垃圾,疫苗, 223.138.118.72 08/05 00:15 ,858,1,3,1,"官員,垃圾"
9480,/bbs/Gossiping/M.1628075409.A.FB9.html,ko1,蟑螂將來敢跳出來秀自己兩劑都打高端嗎?,疫苗,112.105.245.181 08/05 01:12 ,898,1,3,2,蟑螂
9481,/bbs/Gossiping/M.1628075409.A.FB9.html,hok,覺青愛死高端了,疫苗,   49.216.8.168 08/05 03:26 ,926,1,0,0,
9482,/bbs/Gossiping/M.1628075409.A.FB9.html,scarrony,垃圾陳時中你全家打高端,疫苗, 36.228.234.236 08/09 22:08 ,989,1,4,1,垃圾陳時中
9483,/bbs/Gossiping/M.1628073622.A.89B.html,justice0926,啊我單選莫德納誰能打嗎低端人口不想選高端欸膩不行嗎,疫苗,  223.137.57.96 08/04 18:50 ,70,1,3,2,低端人口
9484,/bbs/Gossiping/M.1628073622.A.89B.html,chungkai,其他韭菜通通給我打高端,疫苗, 118.169.47.139 08/04 18:55 ,99,1,3,3,"韭菜,打高端"
9485,/bbs/Gossiping/M.1628073622.A.89B.html,usercode,幹，只給高端再怪不打疫苗,疫苗,    61.227.9.98 08/04 21:35 ,230,1,4,2,"幹,只給高端"
9486,/bbs/Gossiping/M.1628057994.A.B20.html,kairiyu,蟑螂高端,疫苗, 203.204.61.156 08/04 18:56 ,1171,1,3,2,蟑螂
9487,/bbs/Gossiping/M.1628051199.A.85A.html,sockrover,記得啊不就高端仔,疫苗,  180.217.27.64 08/04 12:29 ,1,1,3,3,高端仔
9488,/bbs/Gossiping/M.1628051184.A.B5C.html,sockrover,認份點高端仔,疫苗,  180.217.27.64 08/04 12:30 ,2,1,3,3,高端仔
9489,/bbs/Gossiping/M.1628048539.A.4DF.html,allen0981,高端仔只在意副作用大小不在意防護,疫苗,  1.161.253.246 08/04 11:46 ,14,1,3,3,高端仔
9490,/bbs/Gossiping/M.1628048380.A.9C0.html,dannyao,科興再怎麼爛好歹有數據高端?,疫苗,1.161.31.94 08/04 11:45 ,8,1,1,2,"科興,爛"
9491,/bbs/Gossiping/M.1628048326.A.7C2.html,kanjohn,蟑螂們打高端囉!!,疫苗,   118.163.87.1 08/04 11:39 ,2,1,3,2,蟑螂
9492,/bbs/Gossiping/M.1628046805.A.690.html,cgser,可以成為高端仔，要心存感激才是,疫苗,  111.83.29.248 08/04 12:18 ,192,1,3,3,高端仔
9493,/bbs/Gossiping/M.1628046250.A.DB0.html,REITs,打高端，救低端!!!打高端，救低端!!!,疫苗,  1.200.130.173 08/04 15:18 ,11,1,3,2,低端
9494,/bbs/Gossiping/M.1628046106.A.527.html,noah23,反正鐵票隨便搞78年級死去打高端,疫苗,219.71.168.125 08/04 11:02 ,4,1,3,2,"78年級,死去"
9495,/bbs/Gossiping/M.1628046106.A.527.html,jiyucola,高端啊~愛台覺青最愛的,疫苗,   60.250.36.58 08/04 11:10 ,74,1,0,0,
9496,/bbs/Gossiping/M.1628046106.A.527.html,dontcowba,噁心覺青去打高端好嗎別雙標,疫苗,  123.195.59.27 08/04 11:12 ,88,1,3,3,噁心覺青
9497,/bbs/Gossiping/M.1628046106.A.527.html,Boyzone,韭菜幫高端作免費三期臨床,疫苗,   111.71.9.143 08/04 11:56 ,338,1,3,3,韭菜
9498,/bbs/Gossiping/M.1628046106.A.527.html,veryGY,高端韭菜打高官打默德納,疫苗,  220.141.36.48 08/04 11:58 ,344,1,3,3,韭菜
9499,/bbs/Gossiping/M.1628046106.A.527.html,barry1027gg,高端品質的韭菜,疫苗,  61.218.211.34 08/04 13:04 ,535,1,3,3,韭菜
9500,/bbs/Gossiping/M.1628046106.A.527.html,lsslz,高端仔很吵欸預約的先打不代表你各位不用打,疫苗,  210.59.207.11 08/04 13:35 ,559,1,3,3,高端仔
9501,/bbs/Gossiping/M.1628046106.A.527.html,clone29,高端go，高端狗,疫苗, 118.232.70.173 08/04 14:26 ,594,1,3,2,高端狗
9502,/bbs/Gossiping/M.1628046106.A.527.html,REITs,政府已經把最好的“高端”留給你們了，不要太不滿喔~打高端，救低端!!!打高端，救低端!!!,疫苗,  1.200.130.173 08/04 15:17 ,608,1,3,2,低端
9503,/bbs/Gossiping/M.1628045618.A.13B.html,kobe7610,垃圾高端,疫苗,223.136.115.206 08/04 11:15 ,71,1,1,1,垃圾高端
9504,/bbs/Gossiping/M.1628045618.A.13B.html,leokidd1976,推誠實，韭菜們乖乖打高端吧...,疫苗,   101.10.1.164 08/04 13:16 ,205,1,3,3,韭菜
9505,/bbs/Gossiping/M.1628044817.A.152.html,sustaining,喜迎高端成為低端,疫苗, 114.45.169.177 08/04 10:41 ,13,1,3,2,低端
9506,/bbs/Gossiping/M.1628044817.A.152.html,yamahara6026,之前罵郭董的廢青可不要死皮賴臉去打人家買的BNT蛤,疫苗,  1.200.140.186 08/04 10:53 ,78,1,3,2,廢青
9507,/bbs/Gossiping/M.1628044817.A.152.html,bangjia,真的沒得打BNT我寧可選大陸國藥，也不會選擇垃圾高端,疫苗, 114.137.246.22 08/04 12:58 ,178,1,1,1,垃圾高端
9508,/bbs/Gossiping/M.1628044817.A.152.html,clone29,高端狗，呵呵,疫苗, 118.232.70.173 08/04 15:18 ,206,1,3,2,高端狗
9509,/bbs/Gossiping/M.1628044817.A.152.html,kimiraikko,不太可能科技業買的疫苗結果自己沒得打，混打的應該會被拋棄，那是拐韭菜選AZ的，最後還是AZ配AZ，一劑AZ終生A,疫苗,118.166.130.243 08/04 18:11 ,213,1,3,3,韭菜
9510,/bbs/Gossiping/M.1628043488.A.75F.html,xxxg00w0,就是玩死你各位社會主要產能韭菜(奴才)，看看BNT的EUA和高端的通過效率差別，不弄你各位看破政客手腳的韭菜弄誰？,疫苗, 203.222.13.180 08/04 10:22 ,27,1,3,3,"韭菜,奴才"
9511,/bbs/Gossiping/M.1628041497.A.1A7.html,songmeng,要打高端的蟑螂不是都說有保護力總比沒有好嗎？人家還一半以上的保護力高端呢？,疫苗,   111.71.0.140 08/04 10:43 ,131,1,3,2,蟑螂
9512,/bbs/Gossiping/M.1628041497.A.1A7.html,leeyeah,垃圾我們高端應可應付delta,疫苗,  49.216.135.12 08/04 10:56 ,144,1,5,1,垃圾
9513,/bbs/Gossiping/M.1628041497.A.1A7.html,chouvincent,廢物高端最強,疫苗,  1.200.170.207 08/04 11:00 ,146,1,1,2,廢物高端
9514,/bbs/Gossiping/M.1628041497.A.1A7.html,ziya,請問蟑螂高端的保護力多少啊是不是100%已經預約諾貝爾獎了我知道,疫苗,   1.165.17.121 08/04 11:58 ,199,1,3,2,蟑螂
9515,/bbs/Gossiping/M.1628041497.A.1A7.html,bybe,哈高端比科興還爛啦反觀,疫苗,  49.217.196.71 08/06 19:44 ,292,1,1,2,"高端,爛"
9516,/bbs/Gossiping/M.1628041429.A.267.html,good90150,垃圾插隊二類阿，幹，我實在不知道為啥政府用公權力幫權貴插隊，為啥大家反應這麼小，其實根本跟AZ戰隊一樣還插隊插到一堆保留莫德納快過期笑死,疫苗,39.10.198.161 08/04 09:50 ,14,1,3,1,"垃圾,二類,幹,AZ戰隊"
9517,/bbs/Gossiping/M.1628039999.A.4DC.html,WTF1111,高端公務員早就打好低端疫苗了還沒施打的低端公務員跟你一樣茫然,疫苗,223.136.243.107 08/04 09:23 ,1,1,1,2,低端疫苗
9518,/bbs/Gossiping/M.1628039999.A.4DC.html,philip81501,高端公務員都打兩劑莫德納了低端等死,疫苗,114.136.165.173 08/04 09:23 ,2,1,3,2,低端等死
9519,/bbs/Gossiping/M.1628039636.A.454.html,ghostree,請覺青都去打高端謝謝,疫苗, 114.136.58.206 08/04 09:34 ,32,1,3,3,"覺青,打高端"
9520,/bbs/Gossiping/M.1628039027.A.365.html,pinkyen,公務員難道沒繳稅嗎？妳他媽817高端打好打滿啦！,疫苗,  123.193.85.57 08/04 09:58 ,38,1,3,2,妳他媽817
9521,/bbs/Gossiping/M.1628037821.A.F07.html,nutrino,廢物打完了才支持高端,疫苗, 122.121.43.112 08/04 08:45 ,8,1,5,2,廢物
9522,/bbs/Gossiping/M.1628037821.A.F07.html,steve17,打高級外國貨的官員們舉手支持賤民打高端,疫苗,   1.162.42.153 08/04 08:45 ,12,1,3,1,賤民
9523,/bbs/Gossiping/M.1628037821.A.F07.html,xhung,舉手力挺韭菜打高端,疫苗, 114.137.194.92 08/04 08:57 ,38,1,3,3,"韭菜,打高端"
9524,/bbs/Gossiping/M.1628034268.A.A08.html,cgser,高端仔神功護體沒在怕的,疫苗,  111.83.29.248 08/04 10:29 ,79,1,3,3,高端仔
9525,/bbs/Gossiping/M.1628028815.A.CFC.html,amilkamilk,我也兩劑az了，樂觀看待國內高端仔,疫苗,111.249.126.46 08/04 06:16 ,3,1,3,3,高端仔
9526,/bbs/Gossiping/M.1628028017.A.B22.html,autoppp,az特戰隊.......,疫苗, 36.234.197.132 08/04 06:06 ,3,1,3,3,az特戰隊
9527,/bbs/Gossiping/M.1628005617.A.259.html,KKB,政黑仔腦袋壞了整天幻想會搶打高端,疫苗,   1.169.229.63 08/04 00:07 ,60,1,3,3,"政黑仔,腦袋壞了"
9528,/bbs/Gossiping/M.1628005617.A.259.html,Chen7,願意選就很好了誰他媽只選高端啊,疫苗,     39.9.32.25 08/04 03:48 ,127,1,3,2,誰他媽只選高端
9529,/bbs/Gossiping/M.1628004811.A.7BA.html,AustinRivers,歡迎加入高端戰隊,疫苗,    39.9.71.117 08/03 23:35 ,7,1,3,3,高端戰隊
9530,/bbs/Gossiping/M.1628002123.A.4B6.html,withthewind,高端全部送到新北，韭菜說好不好阿,疫苗,111.241.252.215 08/03 23:39 ,232,1,2,3,高端全部送到新北
9531,/bbs/Gossiping/M.1628002123.A.4B6.html,rustic5566,高端要價不便宜耶覺青來來來,疫苗, 61.231.125.115 08/03 23:40 ,235,1,0,0,
9532,/bbs/Gossiping/M.1628002123.A.4B6.html,qilar,都開放高端預約了還不夠明確嗎你各位就是高端仔,疫苗,     1.200.3.54 08/03 23:52 ,247,1,3,3,高端仔
9533,/bbs/Gossiping/M.1628002123.A.4B6.html,RealGarden,要搞爛台灣就去打黑箱高端阿像是蟑螂,疫苗,  101.10.94.125 08/04 00:11 ,269,1,3,2,蟑螂
9534,/bbs/Gossiping/M.1627996749.A.8D9.html,aggressorX,廢物我們有不知道保護力的高端,疫苗,  36.231.40.138 08/03 21:23 ,25,1,5,2,廢物
9535,/bbs/Gossiping/M.1627996749.A.8D9.html,cuber,反觀只能用高端的賤民,疫苗,  114.42.143.27 08/03 21:40 ,61,1,3,1,賤民
9536,/bbs/Gossiping/M.1627996749.A.8D9.html,ctcfire,有夠低端我們有高端,疫苗,  223.137.208.8 08/03 21:58 ,93,1,5,2,低端
9537,/bbs/Gossiping/M.1627996749.A.8D9.html,matuser,幹我的莫德納還沒來,疫苗,    39.9.32.130 08/03 22:47 ,137,1,5,2,幹
9538,/bbs/Gossiping/M.1627996749.A.8D9.html,summerleaves,莫德納生產慢鼻屎國滿厲害的,疫苗,  36.225.11.135 08/03 22:51 ,139,1,2,2,鼻屎國
9539,/bbs/Gossiping/M.1627996749.A.8D9.html,garlos,操他媽的推高端垃圾,疫苗,   211.75.90.57 08/04 01:52 ,209,1,1,1,"操他媽的,高端垃圾"
9540,/bbs/Gossiping/M.1627987001.A.092.html,rainin,AZ不夠開放混打繼續當韭菜,疫苗,223.139.203.220 08/03 18:40 ,8,1,3,3,韭菜
9541,/bbs/Gossiping/M.1627970802.A.B93.html,likewinnie,登記完成只有一個戳記時間如果後台有註記勾選的時間應該分別秀出來吧不然若只有一個時間戳記時間後來才加勾AZ的真的很雖小二頭空幹,疫苗,  112.104.89.28 08/03 14:51 ,64,1,5,2,幹
9542,/bbs/Gossiping/M.1627967784.A.EDA.html,owentseng,蟑螂們打高端我沒有意見怕他們只說不真的去打,疫苗,    101.12.25.3 08/03 13:34 ,11,1,3,2,蟑螂
9543,/bbs/Gossiping/M.1627962752.A.0BF.html,PeterHenson,笑死一堆AZ仔,疫苗,   27.52.68.121 08/03 11:53 ,14,1,3,3,AZ仔
9544,/bbs/Gossiping/M.1627962752.A.0BF.html,fly0204,AZ仔講的屁話好暖,疫苗, 36.238.142.154 08/03 12:09 ,73,1,3,3,AZ仔
9545,/bbs/Gossiping/M.1627962752.A.0BF.html,LoliCar,這些廢物還不是嘴巴說說身體注莫德納,疫苗,   101.10.14.98 08/03 12:11 ,81,1,3,2,這些廢物
9546,/bbs/Gossiping/M.1627962752.A.0BF.html,yesman1214,暖，支持韭菜打高端,疫苗, 114.137.216.53 08/03 12:22 ,107,1,3,3,"韭菜,打高端"
9547,/bbs/Gossiping/M.1627962752.A.0BF.html,AxelGod,這些官員先查是不是已經打完AZ兩劑了，一堆詐騙垃圾和行政院那個詐騙光頭一個樣,疫苗, 223.137.186.18 08/03 12:22 ,109,1,4,1,"詐騙垃圾,詐騙光頭"
9548,/bbs/Gossiping/M.1627961521.A.301.html,aglet,低端817要打高端人生邁向頂端,疫苗,223.140.213.109 08/03 11:38 ,50,1,3,2,低端817
9549,/bbs/Gossiping/M.1627961521.A.301.html,n790321,我只知道政黑版都高端仔,疫苗,  118.169.94.19 08/03 12:07 ,172,1,3,3,高端仔
